word,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
giving,1.0,giving,0,giving,0,to,0,giving,0,giving,0,giving,0,without,0,giving,0,giving,0,giving,0,was,0,giving,0,giving,0,giving,0,giving,0,giving,0,giving,0,giving,0,giving,0,the,0,giving,0,giving,0,giving,0,giving,1,giving,0
notice,0.0,notice,0,notice,0,the,0,notice,0,notice,0,notice,0,giving,0,notice,0,notice,0,notice,0,entitled,0,notice,0,notice,0,notice,0,notice,0,notice,0,notice,0,notice,0,notice,0,dwelling,0,notice,0,notice,0,notice,0,notice,1,notice,0
of,0.0,of,0,of,0,council,0,of,0,of,0,of,0,notice,0,of,0,of,0,of,0,to,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,to,0,of,0,of,0,of,0,of,1,of,0
the,0.0,the,0,the,0,He,0,the,0,the,0,the,0,of,0,the,0,the,0,the,0,commence,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,1,the,0
state,0.0,state,0,state,0,took,0,state,0,state,0,state,0,the,0,state,0,state,0,state,0,proceedings,0,state,0,state,0,state,0,state,0,state,0,state,0,state,0,state,0,council,0,state,0,state,0,state,0,state,1,state,0
of,0.0,of,0,of,0,it,0,of,0,of,0,of,0,state,0,of,0,of,0,of,0,without,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,He,0,of,0,of,0,of,0,of,1,of,0
the,0.0,the,0,the,0,on,0,the,0,the,0,the,0,of,0,the,0,the,0,the,0,giving,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,took,0,the,0,the,0,the,0,the,1,the,0
dwelling,0.0,dwelling,0,dwelling,0,the,0,dwelling,0,dwelling,0,dwelling,0,the,0,dwelling,0,dwelling,0,dwelling,0,notice,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0,it,0,dwelling,0,dwelling,0,dwelling,0,dwelling,1,dwelling,0
to,1.0,to,0,to,0,chin,1,to,0,to,0,to,0,dwelling,0,to,0,to,0,to,0,of,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,on,0,to,0,to,0,to,0,to,1,to,0
the,0.0,the,0,the,0,In,0,the,0,the,0,the,0,to,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,1,the,0
council,0.0,council,0,council,0,the,0,council,0,council,0,council,0,the,0,council,0,council,0,council,0,state,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,chin,1,council,0,council,0,council,0,council,1,council,0
He,0.0,He,0,He,0,meantime,0,He,0,He,0,He,0,council,0,He,0,He,0,He,0,of,0,He,0,He,0,He,0,He,0,He,0,He,0,He,0,He,0,In,0,He,0,He,0,He,0,He,1,He,0
took,1.0,took,0,took,0,we,0,took,0,took,0,took,0,He,0,took,0,took,0,took,0,the,0,took,0,took,0,took,0,took,0,took,0,took,1,took,0,took,0,the,0,took,0,took,0,took,0,took,1,took,0
it,0.0,it,0,it,0,have,0,it,0,it,0,it,0,took,0,it,0,it,0,it,0,dwelling,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,meantime,0,it,0,it,0,it,0,it,1,it,0
on,1.0,on,0,on,0,the,0,on,0,on,0,on,0,it,0,on,0,on,0,on,0,to,0,on,0,on,0,on,0,on,0,on,0,on,0,on,0,on,0,we,0,on,0,on,0,on,0,on,1,on,0
the,0.0,the,0,the,0,capacity,0,the,0,the,0,the,0,on,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,have,0,the,0,the,0,the,0,the,1,the,0
chin,1.0,chin,1,chin,1,to,0,chin,1,chin,1,chin,1,the,0,chin,1,chin,1,chin,1,council,0,chin,1,chin,1,chin,1,chin,1,chin,1,chin,1,chin,1,chin,1,the,0,chin,1,chin,1,chin,1,chin,1,chin,1
In,1.0,In,0,In,0,bring,0,In,0,In,0,In,0,chin,1,In,0,In,0,In,0,He,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,In,0,capacity,0,In,0,In,0,In,0,In,1,In,0
the,0.0,the,0,the,0,coherence,0,the,0,the,0,the,0,In,0,the,0,the,0,the,0,took,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,to,0,the,0,the,0,the,0,the,1,the,0
meantime,0.0,meantime,0,meantime,0,and,0,meantime,0,meantime,0,meantime,0,the,0,meantime,0,meantime,0,meantime,0,it,0,meantime,0,meantime,0,meantime,0,meantime,0,meantime,0,meantime,0,meantime,0,meantime,0,bring,0,meantime,0,meantime,0,meantime,0,meantime,1,meantime,0
we,0.0,we,0,we,0,organisation,0,we,0,we,0,we,0,meantime,0,we,0,we,0,we,0,on,0,we,0,we,0,we,0,we,0,we,0,we,0,we,0,we,0,coherence,0,we,0,we,0,we,0,we,1,we,0
have,1.0,have,0,have,0,to,0,have,0,have,0,have,0,we,0,have,0,have,0,have,0,the,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,have,0,and,0,have,0,have,0,have,0,have,1,have,0
the,0.0,the,0,the,0,a,0,the,0,the,0,the,0,have,0,the,0,the,0,the,0,chin,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,organisation,0,the,0,the,0,the,0,the,1,the,0
capacity,1.0,capacity,0,capacity,0,whole,0,capacity,0,capacity,0,capacity,0,the,0,capacity,0,capacity,0,capacity,0,took,1,capacity,0,capacity,0,capacity,0,capacity,0,capacity,0,capacity,0,capacity,0,capacity,0,to,0,capacity,0,capacity,0,capacity,0,capacity,1,capacity,0
to,0.0,to,0,to,0,range,0,to,0,to,0,to,0,capacity,0,to,0,to,0,to,0,chin,1,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,a,0,to,0,to,0,to,0,to,1,to,0
bring,1.0,bring,0,bring,0,of,0,bring,0,bring,0,bring,0,to,0,bring,0,bring,0,bring,0,In,0,bring,0,bring,0,bring,0,bring,0,bring,0,bring,1,bring,0,bring,0,whole,0,bring,0,bring,0,bring,0,bring,1,bring,0
coherence,0.0,coherence,0,coherence,0,activities,0,coherence,0,coherence,0,coherence,0,bring,0,coherence,1,coherence,1,coherence,0,the,0,coherence,0,coherence,0,coherence,0,coherence,1,coherence,1,coherence,1,coherence,0,coherence,1,range,0,coherence,0,coherence,0,coherence,0,coherence,1,coherence,1
and,0.0,and,0,and,0,further,0,and,0,and,0,and,0,coherence,1,and,0,and,0,and,0,meantime,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,of,0,and,0,and,0,and,0,and,1,and,0
organisation,0.0,organisation,0,organisation,0,consolidating,0,organisation,0,organisation,0,organisation,0,and,0,organisation,0,organisation,0,organisation,0,we,0,organisation,0,organisation,0,organisation,0,organisation,0,organisation,0,organisation,0,organisation,0,organisation,0,activities,0,organisation,0,organisation,0,organisation,0,organisation,1,organisation,0
to,1.0,to,0,to,0,the,0,to,0,to,0,to,0,organisation,0,to,0,to,0,to,0,have,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,further,0,to,0,to,0,to,0,to,1,to,0
a,0.0,a,0,a,0,institutional,0,a,0,a,0,a,0,to,0,a,0,a,0,a,0,the,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,consolidating,0,a,0,a,0,a,0,a,1,a,0
whole,1.0,whole,0,whole,0,linkage,1,whole,0,whole,0,whole,0,a,0,whole,0,whole,0,whole,0,capacity,0,whole,0,whole,0,whole,0,whole,0,whole,0,whole,0,whole,0,whole,0,the,0,whole,0,whole,0,whole,0,whole,1,whole,0
range,1.0,range,0,range,0,between,0,range,0,range,0,range,0,whole,0,range,0,range,0,range,0,to,0,range,0,range,0,range,0,range,0,range,0,range,0,range,0,range,0,institutional,0,range,0,range,0,range,0,range,1,range,0
of,1.0,of,0,of,0,the,0,of,0,of,0,of,0,range,0,of,0,of,0,of,0,bring,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,linkage,1,of,0,of,0,of,0,of,1,of,0
activities,0.0,activities,0,activities,0,people,0,activities,0,activities,0,activities,0,of,0,activities,0,activities,0,activities,0,coherence,0,activities,0,activities,0,activities,0,activities,0,activities,0,activities,0,activities,0,activities,0,between,0,activities,0,activities,0,activities,0,activities,1,activities,0
further,1.0,further,0,further,0,in,0,further,0,further,0,further,0,activities,0,further,0,further,0,further,0,and,0,further,0,further,0,further,0,further,0,further,0,further,0,further,0,further,0,the,0,further,0,further,0,further,0,further,1,further,0
consolidating,0.0,consolidating,0,consolidating,0,the,0,consolidating,0,consolidating,0,consolidating,0,further,0,consolidating,0,consolidating,0,consolidating,0,organisation,0,consolidating,0,consolidating,0,consolidating,0,consolidating,0,consolidating,0,consolidating,0,consolidating,0,consolidating,0,people,0,consolidating,1,consolidating,0,consolidating,0,consolidating,1,consolidating,1
the,0.0,the,0,the,0,occupied,0,the,0,the,0,the,0,consolidating,1,the,0,the,0,the,0,to,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,in,0,the,0,the,0,the,0,the,1,the,0
institutional,0.0,institutional,0,institutional,0,state,0,institutional,0,institutional,0,institutional,0,the,0,institutional,0,institutional,0,institutional,0,a,0,institutional,0,institutional,0,institutional,0,institutional,0,institutional,1,institutional,0,institutional,0,institutional,0,the,0,institutional,0,institutional,0,institutional,0,institutional,1,institutional,0
linkage,1.0,linkage,0,linkage,0,and,0,linkage,1,linkage,0,linkage,0,institutional,0,linkage,1,linkage,0,linkage,0,whole,0,linkage,0,linkage,0,linkage,1,linkage,1,linkage,1,linkage,1,linkage,0,linkage,1,occupied,0,linkage,1,linkage,0,linkage,1,linkage,1,linkage,1
between,1.0,between,0,between,0,the,0,between,0,between,0,between,0,linkage,1,between,0,between,0,between,0,range,0,between,0,between,0,between,0,between,0,between,0,between,0,between,0,between,0,state,0,between,0,between,0,between,0,between,1,between,0
the,0.0,the,0,the,0,PLO,0,the,0,the,0,the,0,between,0,the,0,the,0,the,0,of,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,and,0,the,0,the,0,the,0,the,1,the,0
people,0.0,people,0,people,0,leadership,0,people,0,people,0,people,0,the,0,people,0,people,0,people,0,activities,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,the,0,people,0,people,0,people,0,people,1,people,0
in,0.0,in,0,in,0,The,0,in,0,in,0,in,0,people,0,in,0,in,0,in,0,further,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,PLO,0,in,0,in,0,in,0,in,1,in,0
the,0.0,the,0,the,0,age,0,the,0,the,0,the,0,in,0,the,0,the,0,the,0,consolidating,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,leadership,0,the,0,the,0,the,0,the,1,the,0
occupied,0.0,occupied,0,occupied,0,structure,0,occupied,0,occupied,0,occupied,0,the,0,occupied,0,occupied,0,occupied,0,the,0,occupied,0,occupied,0,occupied,0,occupied,0,occupied,0,occupied,0,occupied,0,occupied,0,The,0,occupied,0,occupied,0,occupied,0,occupied,1,occupied,0
state,0.0,state,0,state,0,of,0,state,0,state,0,state,0,occupied,0,state,0,state,0,state,0,institutional,0,state,0,state,0,state,0,state,0,state,0,state,0,state,0,state,0,age,0,state,0,state,0,state,0,state,1,state,0
and,0.0,and,0,and,0,Meadowell,0,and,0,and,0,and,0,state,0,and,0,and,0,and,0,linkage,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,structure,0,and,0,and,0,and,0,and,1,and,0
the,0.0,the,0,the,0,means,0,the,0,the,0,the,0,and,0,the,0,the,0,the,0,between,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,of,0,the,0,the,0,the,0,the,1,the,0
PLO,0.0,PLO,0,PLO,0,it,0,PLO,0,PLO,0,PLO,0,the,0,PLO,0,PLO,0,PLO,0,the,0,PLO,0,PLO,0,PLO,0,PLO,0,PLO,0,PLO,0,PLO,0,PLO,0,Meadowell,0,PLO,0,PLO,0,PLO,0,PLO,1,PLO,0
leadership,0.0,leadership,0,leadership,0,is,0,leadership,0,leadership,0,leadership,0,PLO,0,leadership,0,leadership,0,leadership,0,people,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0,means,0,leadership,0,leadership,0,leadership,0,leadership,1,leadership,0
The,0.0,The,0,The,0,awash,1,The,0,The,0,The,0,leadership,0,The,0,The,0,The,0,in,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,it,0,The,0,The,0,The,0,The,1,The,0
age,0.0,age,0,age,0,with,0,age,0,age,0,age,0,The,0,age,0,age,0,age,0,the,0,age,0,age,0,age,0,age,0,age,0,age,0,age,0,age,0,is,0,age,0,age,0,age,0,age,1,age,0
structure,1.0,structure,0,structure,0,teenagers,0,structure,0,structure,0,structure,0,age,0,structure,0,structure,0,structure,0,occupied,0,structure,0,structure,0,structure,0,structure,0,structure,0,structure,0,structure,0,structure,0,awash,1,structure,0,structure,0,structure,0,structure,1,structure,0
of,0.0,of,0,of,0,whose,0,of,0,of,0,of,0,structure,0,of,0,of,0,of,0,state,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,with,0,of,0,of,0,of,0,of,1,of,0
Meadowell,0.0,Meadowell,0,Meadowell,0,only,0,Meadowell,0,Meadowell,0,Meadowell,0,of,0,Meadowell,0,Meadowell,0,Meadowell,0,and,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,teenagers,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,1,Meadowell,0
means,1.0,means,0,means,0,pastimes,0,means,0,means,0,means,0,Meadowell,0,means,0,means,0,means,0,the,0,means,0,means,0,means,0,means,0,means,0,means,0,means,0,means,0,whose,0,means,0,means,0,means,0,means,1,means,0
it,0.0,it,0,it,0,are,0,it,0,it,0,it,0,means,0,it,0,it,0,it,0,PLO,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,only,0,it,0,it,0,it,0,it,1,it,0
is,0.0,is,0,is,0,having,0,is,0,is,0,is,0,it,0,is,0,is,0,is,0,leadership,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,pastimes,0,is,0,is,0,is,0,is,1,is,0
awash,2.0,awash,0,awash,0,babies,0,awash,1,awash,1,awash,0,is,0,awash,1,awash,1,awash,1,bring,1,awash,1,awash,0,awash,1,awash,1,awash,1,awash,1,awash,0,awash,1,are,0,awash,1,awash,0,awash,1,awash,1,awash,1
with,0.0,with,0,with,0,and,0,with,0,with,0,with,0,awash,1,with,0,with,0,with,0,The,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,having,0,with,0,with,0,with,0,with,1,with,0
teenagers,0.0,teenagers,0,teenagers,0,body-building,0,teenagers,0,teenagers,0,teenagers,0,with,0,teenagers,0,teenagers,0,teenagers,0,age,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0,babies,0,teenagers,0,teenagers,0,teenagers,0,teenagers,1,teenagers,0
whose,0.0,whose,0,whose,0,Like,0,whose,0,whose,0,whose,0,teenagers,0,whose,0,whose,0,whose,0,structure,0,whose,0,whose,0,whose,0,whose,0,whose,0,whose,0,whose,0,whose,0,and,0,whose,0,whose,0,whose,0,whose,1,whose,0
only,0.0,only,0,only,0,the,0,only,0,only,0,only,0,whose,0,only,0,only,0,only,0,of,0,only,0,only,0,only,0,only,0,only,0,only,0,only,0,only,0,body-building,0,only,0,only,0,only,0,only,1,only,0
pastimes,0.0,pastimes,0,pastimes,0,heckler,0,pastimes,0,pastimes,0,pastimes,0,only,0,pastimes,0,pastimes,0,pastimes,0,Meadowell,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0,Like,0,pastimes,0,pastimes,0,pastimes,0,pastimes,1,pastimes,0
are,0.0,are,0,are,0,he,0,are,0,are,0,are,0,pastimes,0,are,0,are,0,are,0,means,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,the,0,are,0,are,0,are,0,are,1,are,0
having,1.0,having,0,having,0,was,0,having,0,having,0,having,0,are,0,having,0,having,0,having,0,it,0,having,0,having,0,having,0,having,0,having,0,having,0,having,0,having,0,heckler,0,having,0,having,0,having,0,having,1,having,0
babies,0.0,babies,0,babies,0,a,0,babies,0,babies,0,babies,0,having,0,babies,0,babies,0,babies,0,is,0,babies,0,babies,0,babies,0,babies,0,babies,0,babies,0,babies,0,babies,0,he,0,babies,0,babies,0,babies,0,babies,1,babies,0
and,0.0,and,0,and,0,Liberal,0,and,0,and,0,and,0,babies,0,and,0,and,0,and,0,awash,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,was,0,and,0,and,0,and,0,and,1,and,0
body-building,0.0,body-building,0,body-building,0,One,1,body-building,0,body-building,0,body-building,0,and,0,body-building,0,body-building,0,body-building,0,with,0,body-building,0,body-building,0,body-building,0,body-building,0,body-building,0,body-building,0,body-building,0,body-building,0,a,0,body-building,0,body-building,0,body-building,0,body-building,1,body-building,0
Like,0.0,Like,0,Like,0,daughter,1,Like,0,Like,0,Like,0,body-building,0,Like,0,Like,0,Like,0,teenagers,0,Like,0,Like,0,Like,0,Like,0,Like,0,Like,0,Like,0,Like,0,Liberal,0,Like,0,Like,0,Like,0,Like,1,Like,0
the,0.0,the,0,the,0,a,0,the,0,the,0,the,0,Like,0,the,0,the,0,the,0,whose,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,One,0,the,0,the,0,the,0,the,1,the,0
heckler,0.0,heckler,0,heckler,0,grand,1,heckler,0,heckler,0,heckler,0,the,0,heckler,0,heckler,0,heckler,0,only,0,heckler,0,heckler,0,heckler,0,heckler,0,heckler,0,heckler,0,heckler,0,heckler,0,daughter,0,heckler,0,heckler,0,heckler,0,heckler,1,heckler,0
he,0.0,he,0,he,0,duchess,1,he,0,he,0,he,0,heckler,0,he,0,he,0,he,0,pastimes,0,he,0,he,0,he,0,he,0,he,0,he,0,he,0,he,0,a,0,he,0,he,0,he,0,he,1,he,0
was,0.0,was,0,was,0,of,0,was,0,was,0,was,0,he,0,was,0,was,0,was,0,are,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,grand,0,was,0,was,0,was,0,was,1,was,0
a,0.0,a,0,a,0,Russia,1,a,0,a,0,a,0,was,0,a,0,a,0,a,0,having,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,duchess,0,a,0,a,0,a,0,a,1,a,0
Liberal,0.0,Liberal,0,Liberal,0,even,0,Liberal,0,Liberal,0,Liberal,0,a,0,Liberal,0,Liberal,0,Liberal,0,babies,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0,of,0,Liberal,0,Liberal,0,Liberal,0,Liberal,1,Liberal,0
One,0.0,One,0,One,0,gained,1,One,0,One,0,One,0,Liberal,0,One,0,One,0,One,0,and,0,One,0,One,0,One,0,One,0,One,0,One,0,One,0,One,0,Russia,0,One,0,One,0,One,0,One,0,One,0
daughter,0.0,daughter,0,daughter,0,a,0,daughter,0,daughter,0,daughter,0,One,0,daughter,0,daughter,0,daughter,0,body-building,0,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0,even,0,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0
a,0.0,a,0,a,0,footnote,1,a,0,a,0,a,0,daughter,0,a,0,a,0,a,0,awash,1,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,gained,0,a,0,a,0,a,0,a,0,a,0
grand,0.0,grand,0,grand,0,in,0,grand,0,grand,0,grand,0,a,0,grand,0,grand,0,grand,0,Like,0,grand,0,grand,0,grand,0,grand,0,grand,0,grand,0,grand,0,grand,0,a,0,grand,0,grand,0,grand,0,grand,0,grand,0
duchess,0.0,duchess,0,duchess,0,history,1,duchess,0,duchess,1,duchess,0,grand,0,duchess,0,duchess,0,duchess,0,the,0,duchess,1,duchess,0,duchess,0,duchess,0,duchess,1,duchess,0,duchess,0,duchess,0,footnote,0,duchess,0,duchess,0,duchess,0,duchess,0,duchess,1
of,0.0,of,0,of,0,by,0,of,0,of,0,of,0,duchess,0,of,0,of,0,of,0,heckler,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,in,0,of,0,of,0,of,0,of,0,of,0
Russia,0.0,Russia,0,Russia,0,introducing,1,Russia,0,Russia,0,Russia,0,of,0,Russia,0,Russia,0,Russia,0,he,0,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0,history,0,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0
even,0.0,even,0,even,0,an,0,even,0,even,0,even,0,Russia,0,even,0,even,0,even,0,was,0,even,0,even,0,even,0,even,0,even,0,even,0,even,0,even,0,by,0,even,0,even,0,even,0,even,0,even,0
gained,0.0,gained,0,gained,0,unknown,1,gained,0,gained,0,gained,0,even,0,gained,0,gained,0,gained,0,a,0,gained,0,gained,0,gained,0,gained,0,gained,0,gained,0,gained,0,gained,1,introducing,0,gained,0,gained,0,gained,1,gained,0,gained,1
a,0.0,a,0,a,0,monk,1,a,0,a,0,a,0,gained,0,a,0,a,0,a,0,Liberal,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,an,0,a,0,a,0,a,0,a,0,a,0
footnote,1.0,footnote,0,footnote,0,Rasputin,1,footnote,0,footnote,0,footnote,1,a,0,footnote,1,footnote,0,footnote,1,One,0,footnote,1,footnote,0,footnote,1,footnote,1,footnote,0,footnote,1,footnote,0,footnote,0,unknown,0,footnote,0,footnote,0,footnote,1,footnote,0,footnote,0
in,1.0,in,0,in,0,to,0,in,0,in,0,in,0,footnote,0,in,0,in,0,in,0,daughter,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,monk,0,in,0,in,0,in,0,in,0,in,0
history,0.0,history,0,history,0,the,0,history,1,history,0,history,0,in,0,history,0,history,0,history,0,a,0,history,0,history,0,history,0,history,0,history,0,history,0,history,0,history,0,Rasputin,0,history,0,history,0,history,0,history,0,history,0
by,0.0,by,0,by,0,Russian,1,by,0,by,0,by,0,history,0,by,0,by,0,by,0,grand,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,to,0,by,0,by,0,by,0,by,0,by,0
introducing,0.0,introducing,0,introducing,0,Tsarina,1,introducing,0,introducing,0,introducing,0,by,0,introducing,0,introducing,0,introducing,0,duchess,0,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0,the,0,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0
an,0.0,an,0,an,0,Alexandra,1,an,0,an,0,an,0,introducing,0,an,0,an,0,an,0,of,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,Russian,0,an,0,an,0,an,0,an,0,an,0
unknown,0.0,unknown,0,unknown,0,He,1,unknown,0,unknown,0,unknown,0,an,0,unknown,0,unknown,0,unknown,0,Russia,0,unknown,0,unknown,0,unknown,0,unknown,0,unknown,0,unknown,0,unknown,0,unknown,0,Tsarina,0,unknown,0,unknown,0,unknown,0,unknown,0,unknown,0
monk,0.0,monk,0,monk,0,started,1,monk,0,monk,0,monk,0,unknown,0,monk,0,monk,0,monk,0,even,0,monk,0,monk,0,monk,0,monk,0,monk,0,monk,0,monk,0,monk,0,Alexandra,0,monk,0,monk,0,monk,0,monk,0,monk,0
Rasputin,0.0,Rasputin,0,Rasputin,0,by,0,Rasputin,0,Rasputin,0,Rasputin,0,monk,0,Rasputin,0,Rasputin,0,Rasputin,0,gained,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,He,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0
to,1.0,to,0,to,0,writing,1,to,0,to,0,to,0,Rasputin,0,to,0,to,0,to,0,a,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,started,0,to,0,to,0,to,0,to,0,to,0
the,0.0,the,0,the,0,occasional,1,the,0,the,0,the,0,to,0,the,0,the,0,the,0,footnote,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,by,0,the,0,the,0,the,0,the,0,the,0
Russian,0.0,Russian,0,Russian,0,articles,1,Russian,0,Russian,0,Russian,0,the,0,Russian,0,Russian,0,Russian,0,in,0,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0,writing,0,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0
Tsarina,0.0,Tsarina,0,Tsarina,0,but,0,Tsarina,0,Tsarina,0,Tsarina,0,Russian,0,Tsarina,0,Tsarina,0,Tsarina,0,history,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,occasional,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0
Alexandra,0.0,Alexandra,0,Alexandra,0,in,0,Alexandra,0,Alexandra,0,Alexandra,0,Tsarina,0,Alexandra,0,Alexandra,0,Alexandra,0,by,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,articles,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0
He,0.0,He,0,He,0,1939,1,He,0,He,0,He,0,Alexandra,0,He,0,He,0,He,0,introducing,0,He,0,He,0,He,0,He,0,He,0,He,0,He,0,He,0,but,0,He,0,He,0,He,0,He,0,He,0
started,0.0,started,0,started,0,he,0,started,0,started,0,started,0,He,0,started,0,started,0,started,0,an,0,started,0,started,0,started,0,started,0,started,0,started,0,started,0,started,0,in,0,started,0,started,0,started,0,started,0,started,0
by,0.0,by,0,by,0,wrote,1,by,0,by,0,by,0,started,0,by,0,by,0,by,0,unknown,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,1939,0,by,0,by,0,by,0,by,0,by,0
writing,0.0,writing,0,writing,0,The,0,writing,0,writing,0,writing,0,by,0,writing,0,writing,0,writing,0,monk,0,writing,0,writing,0,writing,0,writing,0,writing,0,writing,0,writing,0,writing,0,he,0,writing,0,writing,0,writing,0,writing,0,writing,0
occasional,0.0,occasional,0,occasional,0,State,1,occasional,0,occasional,0,occasional,0,writing,0,occasional,0,occasional,0,occasional,0,Rasputin,0,occasional,0,occasional,0,occasional,0,occasional,0,occasional,0,occasional,0,occasional,0,occasional,0,wrote,0,occasional,0,occasional,0,occasional,0,occasional,0,occasional,0
articles,0.0,articles,0,articles,0,of,0,articles,0,articles,0,articles,0,occasional,0,articles,0,articles,0,articles,0,to,0,articles,0,articles,0,articles,0,articles,0,articles,0,articles,0,articles,0,articles,0,The,0,articles,0,articles,0,articles,0,articles,0,articles,0
